
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-02-27 20:34:16 /api/price-feed/quotes ............................................................... ~ 0.50ms
  2026-02-27 20:34:19 /api/price-feed/quotes ............................................................... ~ 0.68ms
  2026-02-27 20:34:21 /api/price-feed/quotes ............................................................... ~ 0.39ms
  2026-02-27 20:34:24 /api/price-feed/quotes ............................................................. ~ 503.18ms
  2026-02-27 20:34:26 /api/price-feed/quotes ............................................................. ~ 515.21ms
  2026-02-27 20:34:29 /api/price-feed/quotes ............................................................. ~ 511.99ms
  2026-02-27 20:34:31 /api/price-feed/quotes ............................................................... ~ 0.45ms
  2026-02-27 20:34:34 /api/price-feed/quotes ............................................................... ~ 0.62ms
  2026-02-27 20:35:13 /api/price-feed/quotes ............................................................. ~ 507.20ms
  2026-02-27 20:36:13 /api/price-feed/quotes ............................................................. ~ 501.09ms
  2026-02-27 20:37:13 /api/price-feed/quotes ............................................................... ~ 0.47ms
  2026-02-27 20:38:13 /api/price-feed/quotes ............................................................. ~ 514.32ms
  2026-02-27 20:39:13 /api/price-feed/quotes ............................................................. ~ 511.81ms
  2026-02-27 20:40:13 /api/price-feed/quotes ............................................................... ~ 0.48ms
  2026-02-27 20:40:14 /api/price-feed/quotes ............................................................... ~ 0.68ms
  2026-02-27 20:40:15 /api/price-feed/quotes ............................................................... ~ 0.74ms
  2026-02-27 20:40:16 /api/price-feed/quotes ............................................................... ~ 0.43ms
  2026-02-27 20:41:01 /api/price-feed/quotes ............................................................. ~ 506.45ms
  2026-02-27 20:41:01 /api/price-feed/quotes ............................................................... ~ 0.36ms
  2026-02-27 20:41:02 /api/price-feed/quotes ............................................................. ~ 502.17ms
  2026-02-27 20:41:03 /api/price-feed/quotes ............................................................. ~ 513.94ms
  2026-02-27 20:41:04 /api/price-feed/quotes ............................................................. ~ 554.64ms
  2026-02-27 20:41:05 /api/price-feed/quotes ............................................................... ~ 0.73ms
  2026-02-27 20:41:06 /api/price-feed/quotes ............................................................... ~ 1.49ms
  2026-02-27 20:41:07 /api/price-feed/quotes ............................................................... ~ 0.48ms
  2026-02-27 20:41:08 /api/price-feed/quotes ............................................................. ~ 505.67ms
  2026-02-27 20:41:09 /api/price-feed/quotes ............................................................... ~ 0.62ms
  2026-02-27 20:41:10 /api/price-feed/quotes ............................................................. ~ 505.24ms
  2026-02-27 20:41:11 /api/price-feed/quotes ............................................................. ~ 502.41ms
  2026-02-27 20:41:12 /api/price-feed/quotes ............................................................. ~ 501.70ms
  2026-02-27 20:41:13 /api/price-feed/quotes ............................................................. ~ 510.19ms
  2026-02-27 20:41:14 /api/price-feed/quotes ............................................................. ~ 516.27ms
  2026-02-27 20:41:15 /api/price-feed/quotes ............................................................... ~ 0.48ms
  2026-02-27 20:41:16 /api/price-feed/quotes ............................................................... ~ 0.68ms
  2026-02-27 20:41:17 /api/price-feed/quotes ............................................................... ~ 0.50ms
  2026-02-27 20:41:18 /api/price-feed/quotes ............................................................. ~ 502.95ms
  2026-02-27 20:41:19 /api/price-feed/quotes ............................................................... ~ 0.51ms
  2026-02-27 20:41:20 /api/price-feed/quotes ............................................................. ~ 506.24ms
  2026-02-27 20:41:21 /api/price-feed/quotes ............................................................. ~ 502.42ms
  2026-02-27 20:41:22 /api/price-feed/quotes ............................................................. ~ 516.11ms
  2026-02-27 20:41:23 /api/price-feed/quotes ............................................................... ~ 0.37ms
  2026-02-27 20:41:24 /api/price-feed/quotes ............................................................... ~ 0.53ms
  2026-02-27 20:41:25 /api/price-feed/quotes ............................................................... ~ 0.34ms
  2026-02-27 20:41:26 /api/price-feed/quotes ............................................................... ~ 0.54ms
  2026-02-27 20:41:27 /api/price-feed/quotes ............................................................... ~ 0.37ms
  2026-02-27 20:41:28 /api/price-feed/quotes ............................................................... ~ 0.46ms
  2026-02-27 20:41:29 /api/price-feed/quotes ............................................................... ~ 0.31ms
  2026-02-27 20:41:30 /api/price-feed/quotes ............................................................... ~ 0.48ms
  2026-02-27 20:41:31 /api/price-feed/quotes ............................................................... ~ 0.40ms
  2026-02-27 20:41:32 /api/price-feed/quotes ............................................................. ~ 514.01ms
  2026-02-27 20:41:33 /api/price-feed/quotes ............................................................. ~ 508.19ms
  2026-02-27 20:41:34 /api/price-feed/quotes ............................................................. ~ 511.79ms
  2026-02-27 20:41:35 /api/price-feed/quotes ............................................................. ~ 504.40ms
  2026-02-27 20:41:36 /api/price-feed/quotes ............................................................... ~ 0.59ms
  2026-02-27 20:41:37 /api/price-feed/quotes ............................................................... ~ 0.52ms
  2026-02-27 20:41:38 /api/price-feed/quotes ............................................................... ~ 0.60ms
  2026-02-27 20:41:39 /api/price-feed/quotes ............................................................... ~ 0.59ms
  2026-02-27 20:41:40 /api/price-feed/quotes ............................................................... ~ 0.48ms
  2026-02-27 20:41:41 /api/price-feed/quotes ............................................................... ~ 0.56ms
  2026-02-27 20:41:42 /api/price-feed/quotes ............................................................. ~ 501.34ms
  2026-02-27 20:41:43 /api/price-feed/quotes ............................................................. ~ 515.25ms
  2026-02-27 20:41:44 /api/price-feed/quotes ............................................................. ~ 502.64ms
  2026-02-27 20:41:45 /api/price-feed/quotes ............................................................... ~ 0.51ms
  2026-02-27 20:41:46 /api/price-feed/quotes ............................................................... ~ 0.35ms
  2026-02-27 20:41:47 /api/price-feed/quotes ............................................................... ~ 0.35ms
  2026-02-27 20:41:48 /api/price-feed/quotes ............................................................... ~ 0.41ms
  2026-02-27 20:41:49 /api/price-feed/quotes ............................................................... ~ 0.51ms
  2026-02-27 20:41:50 /api/price-feed/quotes ............................................................... ~ 0.61ms
  2026-02-27 20:41:51 /api/price-feed/quotes ............................................................... ~ 0.34ms
  2026-02-27 20:41:52 /api/price-feed/quotes ............................................................... ~ 0.40ms
  2026-02-27 20:41:53 /api/price-feed/quotes ............................................................... ~ 0.35ms
  2026-02-27 20:41:54 /api/price-feed/quotes ............................................................... ~ 0.30ms
  2026-02-27 20:41:55 /api/price-feed/quotes ............................................................... ~ 0.54ms
  2026-02-27 20:41:56 /api/price-feed/quotes ............................................................... ~ 0.57ms
  2026-02-27 20:41:57 /api/price-feed/quotes ............................................................... ~ 0.46ms
  2026-02-27 20:41:58 /api/price-feed/quotes ............................................................... ~ 0.41ms
  2026-02-27 20:41:59 /api/price-feed/quotes ............................................................... ~ 0.50ms
  2026-02-27 20:42:00 /api/price-feed/quotes ............................................................. ~ 504.79ms
  2026-02-27 20:42:01 /api/price-feed/quotes ............................................................. ~ 504.89ms
  2026-02-27 20:42:02 /api/price-feed/quotes ............................................................. ~ 514.99ms
  2026-02-27 20:42:03 /api/price-feed/quotes ............................................................. ~ 515.44ms
  2026-02-27 20:42:04 /api/price-feed/quotes ............................................................... ~ 0.71ms
  2026-02-27 20:42:05 /api/price-feed/quotes ............................................................... ~ 0.38ms
  2026-02-27 20:42:06 /api/price-feed/quotes ............................................................... ~ 0.85ms
  2026-02-27 20:42:07 /api/auth/login ...................................................................... ~ 0.32ms
  2026-02-27 20:42:07 /api/price-feed/quotes ............................................................... ~ 0.25ms
  2026-02-27 20:42:08 /api/price-feed/quotes ............................................................... ~ 0.29ms
  2026-02-27 20:42:09 /api/price-feed/quotes ............................................................. ~ 504.33ms
  2026-02-27 20:42:10 /api/price-feed/quotes ............................................................. ~ 507.19ms
  2026-02-27 20:42:11 /api/price-feed/quotes ............................................................. ~ 503.37ms
  2026-02-27 20:42:12 /api/price-feed/quotes ............................................................. ~ 500.81ms
  2026-02-27 20:42:13 /api/price-feed/quotes ............................................................... ~ 0.53ms
  2026-02-27 20:42:14 /api/price-feed/quotes ............................................................... ~ 0.88ms
  2026-02-27 20:42:15 /api/price-feed/quotes ............................................................... ~ 0.35ms
  2026-02-27 20:42:16 /api/price-feed/quotes ............................................................... ~ 0.76ms
  2026-02-27 20:42:17 /api/price-feed/quotes ............................................................... ~ 1.85ms
  2026-02-27 20:42:18 /api/price-feed/quotes ............................................................... ~ 0.64ms
  2026-02-27 20:42:19 /api/price-feed/quotes ............................................................. ~ 506.00ms
  2026-02-27 20:42:20 /api/price-feed/quotes ............................................................. ~ 501.70ms
  2026-02-27 20:42:20 /api/auth/register ................................................................. ~ 505.68ms
  2026-02-27 20:42:21 /api/price-feed/quotes ............................................................. ~ 511.95ms
  2026-02-27 20:42:21 /api/accounts ........................................................................ ~ 0.33ms
  2026-02-27 20:42:21 /api/instruments .................................................................... ~ 40.73ms
  2026-02-27 20:42:21 /api/fx-rates ...................................................................... ~ 537.07ms
  2026-02-27 20:42:22 /api/instruments ..................................................................... ~ 0.19ms
  2026-02-27 20:42:22 /api/price-feed/quotes ............................................................... ~ 0.26ms
  2026-02-27 20:42:23 /api/price-feed/quotes ............................................................... ~ 0.64ms
  2026-02-27 20:42:24 /api/price-feed/quotes ............................................................... ~ 0.41ms
  2026-02-27 20:42:25 /api/price-feed/quotes ............................................................... ~ 0.62ms
  2026-02-27 20:42:26 /api/price-feed/quotes ............................................................... ~ 0.57ms
  2026-02-27 20:42:27 /api/price-feed/quotes ............................................................... ~ 0.39ms
  2026-02-27 20:42:28 /api/price-feed/quotes ............................................................. ~ 514.49ms
  2026-02-27 20:42:29 /api/price-feed/quotes ............................................................. ~ 511.93ms
  2026-02-27 20:42:30 /api/price-feed/quotes ............................................................. ~ 513.56ms
  2026-02-27 20:42:31 /api/price-feed/quotes ............................................................... ~ 0.93ms
  2026-02-27 20:42:32 /api/price-feed/quotes ............................................................... ~ 0.82ms
  2026-02-27 20:42:33 /api/price-feed/quotes ............................................................... ~ 0.43ms
  2026-02-27 20:42:34 /api/price-feed/quotes ............................................................... ~ 0.61ms
  2026-02-27 20:42:35 /api/price-feed/quotes ............................................................... ~ 0.86ms
  2026-02-27 20:42:36 /api/price-feed/quotes ............................................................... ~ 0.41ms
  2026-02-27 20:42:36 /api/auth/login .................................................................... ~ 508.16ms
  2026-02-27 20:42:36 /api/accounts ........................................................................ ~ 0.32ms
  2026-02-27 20:42:36 /api/instruments ................................................................... ~ 547.63ms
  2026-02-27 20:42:36 /api/fx-rates ...................................................................... ~ 581.91ms
  2026-02-27 20:42:37 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 20:42:37 /api/instruments ......................................................................... ~ 1s
  2026-02-27 20:42:41 /api/price-feed/quotes ............................................................... ~ 0.60ms
  2026-02-27 20:42:44 /api/price-feed/quotes ............................................................... ~ 0.52ms
  2026-02-27 20:42:47 /api/price-feed/quotes ............................................................... ~ 0.81ms
  2026-02-27 20:42:50 /api/price-feed/quotes ............................................................... ~ 0.39ms
  2026-02-27 20:42:53 /api/price-feed/quotes ............................................................. ~ 503.02ms
  2026-02-27 20:42:56 /api/price-feed/quotes ............................................................. ~ 503.92ms
  2026-02-27 20:42:59 /api/price-feed/quotes ............................................................. ~ 506.06ms
  2026-02-27 20:43:02 /api/price-feed/quotes ............................................................... ~ 0.38ms
  2026-02-27 20:43:05 /api/price-feed/quotes ............................................................... ~ 0.80ms
  2026-02-27 20:43:08 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 20:43:12 /api/price-feed/quotes ............................................................... ~ 0.56ms
  2026-02-27 20:43:15 /api/price-feed/quotes ............................................................. ~ 511.34ms
  2026-02-27 20:43:17 /api/price-feed/quotes ............................................................. ~ 501.19ms
  2026-02-27 20:43:20 /api/price-feed/quotes ............................................................. ~ 509.32ms
  2026-02-27 20:43:23 /api/price-feed/quotes ............................................................... ~ 0.43ms
  2026-02-27 20:43:26 /api/price-feed/quotes ............................................................... ~ 0.67ms
  2026-02-27 20:43:29 /api/price-feed/quotes ............................................................... ~ 0.45ms
  2026-02-27 20:43:32 /api/price-feed/quotes ............................................................... ~ 0.41ms
  2026-02-27 20:43:35 /api/price-feed/quotes ............................................................... ~ 0.41ms
  2026-02-27 20:43:38 /api/price-feed/quotes ............................................................. ~ 501.94ms
  2026-02-27 20:43:41 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 20:43:44 /api/price-feed/quotes ............................................................. ~ 514.39ms
  2026-02-27 20:43:47 /api/price-feed/quotes ............................................................... ~ 0.48ms
  2026-02-27 20:43:50 /api/price-feed/quotes ............................................................... ~ 0.66ms
  2026-02-27 20:43:53 /api/price-feed/quotes ............................................................... ~ 0.41ms
  2026-02-27 20:43:56 /api/price-feed/quotes ............................................................... ~ 0.64ms
  2026-02-27 20:43:59 /api/price-feed/quotes ............................................................. ~ 511.13ms
  2026-02-27 20:44:02 /api/price-feed/quotes ............................................................. ~ 504.74ms
  2026-02-27 20:44:05 /api/price-feed/quotes ............................................................. ~ 511.74ms
  2026-02-27 20:44:08 /api/price-feed/quotes ............................................................. ~ 501.28ms
  2026-02-27 20:44:11 /api/price-feed/quotes ............................................................. ~ 504.76ms
  2026-02-27 20:44:14 /api/price-feed/quotes ............................................................. ~ 501.71ms
  2026-02-27 20:44:17 /api/price-feed/quotes ............................................................... ~ 0.43ms
  2026-02-27 20:44:20 /api/price-feed/quotes ............................................................... ~ 0.43ms
  2026-02-27 20:44:23 /api/price-feed/quotes ............................................................. ~ 505.96ms
  2026-02-27 20:44:26 /api/price-feed/quotes ............................................................. ~ 503.37ms
  2026-02-27 20:44:29 /api/price-feed/quotes ............................................................... ~ 0.52ms
  2026-02-27 20:44:32 /api/price-feed/quotes ............................................................... ~ 0.53ms
  2026-02-27 20:44:35 /api/price-feed/quotes ............................................................... ~ 0.44ms
  2026-02-27 20:44:38 /api/price-feed/quotes ............................................................. ~ 506.61ms
  2026-02-27 20:44:41 /api/price-feed/quotes ............................................................. ~ 500.43ms
  2026-02-27 20:44:44 /api/price-feed/quotes ............................................................. ~ 502.94ms
  2026-02-27 20:44:47 /api/price-feed/quotes ............................................................. ~ 509.43ms
  2026-02-27 20:44:49 /api/price-feed/quotes ............................................................... ~ 0.39ms
  2026-02-27 20:44:52 /api/price-feed/quotes ............................................................... ~ 1.56ms
  2026-02-27 20:44:55 /api/price-feed/quotes ............................................................... ~ 0.39ms
  2026-02-27 20:44:58 /api/price-feed/quotes ............................................................. ~ 502.05ms
  2026-02-27 20:45:01 /api/price-feed/quotes ............................................................. ~ 515.64ms
  2026-02-27 20:45:04 /api/price-feed/quotes ............................................................... ~ 0.52ms
  2026-02-27 20:45:07 /api/price-feed/quotes ............................................................... ~ 0.48ms
  2026-02-27 20:45:10 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 20:45:13 /api/price-feed/quotes ............................................................... ~ 0.35ms
  2026-02-27 20:45:16 /api/price-feed/quotes ............................................................... ~ 0.56ms
  2026-02-27 20:45:19 /api/price-feed/quotes ............................................................. ~ 504.66ms
  2026-02-27 20:45:22 /api/price-feed/quotes ............................................................. ~ 501.77ms
  2026-02-27 20:45:25 /api/price-feed/quotes ............................................................... ~ 0.40ms
  2026-02-27 20:45:28 /api/price-feed/quotes ............................................................. ~ 501.22ms
  2026-02-27 20:45:31 /api/price-feed/quotes ............................................................... ~ 0.58ms
  2026-02-27 20:45:34 /api/price-feed/quotes ............................................................... ~ 0.85ms
  2026-02-27 20:45:38 /api/price-feed/quotes ............................................................. ~ 502.08ms
  2026-02-27 20:45:39 /api/accounts ...................................................................... ~ 512.26ms
  2026-02-27 20:45:39 /api/instruments ..................................................................... ~ 0.22ms
  2026-02-27 20:45:39 /api/fx-rates ....................................................................... ~ 30.71ms
  2026-02-27 20:45:40 /api/instruments ................................................................... ~ 514.80ms
  2026-02-27 20:45:41 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 20:45:44 /api/price-feed/quotes ............................................................... ~ 0.36ms
  2026-02-27 20:45:50 /api/accounts ...................................................................... ~ 511.39ms
  2026-02-27 20:45:50 /api/instruments ................................................................... ~ 546.67ms
  2026-02-27 20:45:50 /api/fx-rates ............................................................................ ~ 1s
  2026-02-27 20:45:51 /api/instruments ..................................................................... ~ 0.31ms
  2026-02-27 20:46:00 /api/auth/me ....................................................................... ~ 513.68ms
  2026-02-27 20:46:00 /api/accounts ........................................................................ ~ 0.20ms
  2026-02-27 20:46:00 /api/instruments ................................................................... ~ 493.18ms
  2026-02-27 20:46:00 /api/fx-rates ...................................................................... ~ 526.31ms
  2026-02-27 20:46:01 /api/instruments ..................................................................... ~ 0.34ms
  2026-02-27 20:47:09 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 20:47:10 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 20:47:12 /api/price-feed/quotes ............................................................... ~ 0.63ms
  2026-02-27 20:47:14 /api/price-feed/quotes ............................................................... ~ 0.79ms
  2026-02-27 20:47:15 /api/price-feed/quotes ............................................................... ~ 0.44ms
  2026-02-27 20:47:17 /api/price-feed/quotes ............................................................... ~ 0.58ms
  2026-02-27 20:47:18 /api/price-feed/quotes ............................................................... ~ 0.59ms
  2026-02-27 20:47:20 /api/price-feed/quotes ............................................................. ~ 502.23ms
  2026-02-27 20:47:21 /api/price-feed/quotes ............................................................. ~ 501.95ms
  2026-02-27 20:47:23 /api/price-feed/quotes ............................................................. ~ 511.43ms
  2026-02-27 20:47:24 /api/price-feed/quotes ............................................................... ~ 0.80ms
  2026-02-27 20:47:26 /api/price-feed/quotes ............................................................... ~ 1.91ms
  2026-02-27 20:47:27 /api/price-feed/quotes ............................................................... ~ 0.44ms
  2026-02-27 20:47:29 /api/price-feed/quotes ............................................................... ~ 0.37ms
  2026-02-27 20:47:30 /api/price-feed/quotes ............................................................... ~ 0.58ms
  2026-02-27 20:47:32 /api/price-feed/quotes ............................................................... ~ 0.34ms
  2026-02-27 20:47:33 /api/price-feed/quotes ............................................................. ~ 505.27ms
  2026-02-27 20:47:35 /api/price-feed/quotes ............................................................. ~ 504.97ms
  2026-02-27 20:47:36 /api/price-feed/quotes ............................................................. ~ 500.57ms
  2026-02-27 20:47:38 /api/price-feed/quotes ............................................................. ~ 509.99ms
  2026-02-27 20:47:39 /api/price-feed/quotes ............................................................. ~ 506.55ms
  2026-02-27 20:47:41 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 20:47:42 /api/price-feed/quotes ............................................................... ~ 0.28ms
  2026-02-27 20:47:44 /api/price-feed/quotes ............................................................... ~ 0.79ms
  2026-02-27 20:47:45 /api/price-feed/quotes ............................................................... ~ 0.52ms
  2026-02-27 20:47:47 /api/price-feed/quotes ............................................................. ~ 501.72ms
  2026-02-27 20:47:48 /api/price-feed/quotes ............................................................. ~ 513.23ms
  2026-02-27 20:47:51 /api/price-feed/quotes ............................................................... ~ 0.79ms
  2026-02-27 20:47:53 /api/price-feed/quotes ............................................................... ~ 0.90ms
  2026-02-27 20:47:56 /api/price-feed/quotes ............................................................... ~ 0.40ms
  2026-02-27 20:47:58 /api/price-feed/quotes ............................................................... ~ 0.42ms
  2026-02-27 20:48:01 /api/price-feed/quotes ............................................................... ~ 0.46ms
  2026-02-27 20:48:04 /api/price-feed/quotes ............................................................... ~ 0.39ms
  2026-02-27 20:48:07 /api/price-feed/quotes ............................................................. ~ 505.57ms
  2026-02-27 20:48:10 /api/price-feed/quotes ............................................................. ~ 515.94ms
  2026-02-27 20:48:13 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 20:48:16 /api/price-feed/quotes ............................................................... ~ 0.46ms
  2026-02-27 20:48:19 /api/price-feed/quotes ............................................................. ~ 513.67ms
  2026-02-27 20:48:22 /api/price-feed/quotes ............................................................. ~ 502.24ms
  2026-02-27 20:48:25 /api/price-feed/quotes ............................................................. ~ 501.48ms
  2026-02-27 20:48:28 /api/price-feed/quotes ............................................................... ~ 0.41ms
  2026-02-27 20:48:31 /api/price-feed/quotes ............................................................... ~ 0.34ms
  2026-02-27 20:48:34 /api/price-feed/quotes ............................................................... ~ 0.38ms
  2026-02-27 20:48:37 /api/price-feed/quotes ............................................................... ~ 0.47ms
  2026-02-27 20:48:40 /api/price-feed/quotes ............................................................... ~ 0.37ms
  2026-02-27 20:48:42 /api/price-feed/quotes ............................................................. ~ 504.53ms
  2026-02-27 20:48:45 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 20:48:48 /api/price-feed/quotes ............................................................... ~ 0.42ms
  2026-02-27 20:48:51 /api/price-feed/quotes ............................................................... ~ 0.75ms
  2026-02-27 20:48:54 /api/price-feed/quotes ............................................................... ~ 0.43ms
  2026-02-27 20:48:56 /api/price-feed/quotes ............................................................. ~ 501.17ms
  2026-02-27 20:48:56 /api/price-feed/quotes ............................................................. ~ 512.19ms
  2026-02-27 20:48:58 /api/price-feed/quotes ............................................................. ~ 500.65ms
  2026-02-27 20:48:59 /api/price-feed/quotes ............................................................. ~ 501.20ms
  2026-02-27 20:49:01 /api/price-feed/quotes ............................................................. ~ 513.79ms
  2026-02-27 20:49:02 /api/price-feed/quotes ............................................................... ~ 0.75ms
  2026-02-27 20:49:04 /api/price-feed/quotes ............................................................... ~ 0.54ms
  2026-02-27 20:49:05 /api/price-feed/quotes ............................................................... ~ 0.37ms
  2026-02-27 20:49:07 /api/price-feed/quotes ............................................................... ~ 0.33ms
  2026-02-27 20:49:08 /api/price-feed/quotes ............................................................... ~ 0.85ms
  2026-02-27 20:49:10 /api/price-feed/quotes ............................................................. ~ 505.40ms
  2026-02-27 20:49:11 /api/price-feed/quotes ............................................................. ~ 504.65ms
  2026-02-27 20:49:13 /api/price-feed/quotes ............................................................. ~ 507.50ms
  2026-02-27 20:49:14 /api/price-feed/quotes ............................................................. ~ 504.97ms
  2026-02-27 20:49:16 /api/price-feed/quotes ............................................................. ~ 504.73ms
  2026-02-27 20:49:17 /api/price-feed/quotes ............................................................. ~ 507.23ms
  2026-02-27 20:49:19 /api/price-feed/quotes ............................................................. ~ 506.44ms
  2026-02-27 20:49:20 /api/price-feed/quotes ............................................................... ~ 0.44ms
  2026-02-27 20:49:22 /api/price-feed/quotes ............................................................... ~ 0.43ms
  2026-02-27 20:49:23 /api/price-feed/quotes ............................................................... ~ 0.31ms
  2026-02-27 20:49:25 /api/price-feed/quotes ............................................................... ~ 0.49ms
  2026-02-27 20:49:26 /api/price-feed/quotes ............................................................. ~ 508.86ms
  2026-02-27 20:49:28 /api/price-feed/quotes ............................................................. ~ 504.11ms
  2026-02-27 20:49:29 /api/price-feed/quotes ............................................................. ~ 505.92ms
  2026-02-27 20:49:31 /api/price-feed/quotes ............................................................. ~ 509.86ms
  2026-02-27 20:49:32 /api/price-feed/quotes ............................................................... ~ 0.42ms
  2026-02-27 20:49:34 /api/price-feed/quotes ............................................................... ~ 0.79ms
  2026-02-27 20:49:35 /api/price-feed/quotes ............................................................... ~ 0.59ms
  2026-02-27 20:49:37 /api/price-feed/quotes ............................................................... ~ 0.37ms
  2026-02-27 20:49:38 /api/price-feed/quotes ............................................................... ~ 0.51ms
  2026-02-27 20:49:40 /api/price-feed/quotes ............................................................... ~ 0.84ms
  2026-02-27 20:49:41 /api/price-feed/quotes ............................................................... ~ 0.37ms
  2026-02-27 20:49:43 /api/price-feed/quotes ............................................................. ~ 501.51ms
  2026-02-27 20:49:44 /api/price-feed/quotes ............................................................. ~ 516.04ms
  2026-02-27 20:49:46 /api/price-feed/quotes ............................................................. ~ 513.82ms
  2026-02-27 20:49:47 /api/price-feed/quotes ............................................................. ~ 502.32ms
  2026-02-27 20:49:49 /api/price-feed/quotes ............................................................... ~ 0.82ms
  2026-02-27 20:49:50 /api/price-feed/quotes ............................................................... ~ 0.69ms
  2026-02-27 20:49:52 /api/price-feed/quotes ............................................................... ~ 0.98ms
  2026-02-27 20:49:53 /api/price-feed/quotes ............................................................... ~ 0.29ms
  2026-02-27 20:49:55 /api/price-feed/quotes ............................................................... ~ 0.41ms
  2026-02-27 20:49:56 /api/price-feed/quotes ............................................................... ~ 0.84ms
  2026-02-27 20:49:58 /api/price-feed/quotes ............................................................. ~ 502.85ms
  2026-02-27 20:49:59 /api/price-feed/quotes ............................................................. ~ 513.77ms
  2026-02-27 20:50:01 /api/price-feed/quotes ............................................................. ~ 501.30ms
  2026-02-27 20:50:02 /api/price-feed/quotes ............................................................. ~ 502.49ms
  2026-02-27 20:50:04 /api/price-feed/quotes ............................................................. ~ 502.13ms
  2026-02-27 20:50:05 /api/price-feed/quotes ............................................................... ~ 0.40ms
  2026-02-27 20:50:07 /api/price-feed/quotes ............................................................... ~ 0.45ms
  2026-02-27 20:50:08 /api/price-feed/quotes ............................................................... ~ 0.71ms
  2026-02-27 20:50:10 /api/price-feed/quotes ............................................................... ~ 0.44ms
  2026-02-27 20:50:11 /api/price-feed/quotes ............................................................... ~ 0.66ms
  2026-02-27 20:50:13 /api/price-feed/quotes ............................................................. ~ 507.00ms
  2026-02-27 20:50:14 /api/price-feed/quotes ............................................................. ~ 503.73ms
  2026-02-27 20:50:16 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 20:50:17 /api/price-feed/quotes ............................................................. ~ 502.58ms
  2026-02-27 20:50:19 /api/price-feed/quotes ............................................................... ~ 0.49ms
  2026-02-27 20:50:20 /api/price-feed/quotes ............................................................... ~ 0.42ms
  2026-02-27 20:50:22 /api/price-feed/quotes ............................................................... ~ 0.44ms
  2026-02-27 20:50:23 /api/price-feed/quotes ............................................................... ~ 0.36ms
  2026-02-27 20:50:25 /api/price-feed/quotes ............................................................... ~ 0.45ms
  2026-02-27 20:50:26 /api/price-feed/quotes ............................................................... ~ 0.35ms
  2026-02-27 20:50:28 /api/price-feed/quotes ............................................................. ~ 503.74ms
  2026-02-27 20:50:29 /api/price-feed/quotes ............................................................. ~ 505.10ms
  2026-02-27 20:50:31 /api/price-feed/quotes ............................................................. ~ 522.73ms
  2026-02-27 20:50:33 /api/price-feed/quotes ............................................................... ~ 0.32ms
  2026-02-27 20:50:34 /api/price-feed/quotes ............................................................... ~ 0.92ms
  2026-02-27 20:50:36 /api/price-feed/quotes ............................................................. ~ 510.05ms
  2026-02-27 20:50:37 /api/price-feed/quotes ............................................................. ~ 504.71ms
  2026-02-27 20:50:39 /api/price-feed/quotes .............................................................. ~ 21.14ms
  2026-02-27 20:50:40 /api/price-feed/quotes ............................................................... ~ 9.15ms
  2026-02-27 20:50:42 /api/price-feed/quotes ............................................................... ~ 0.40ms
  2026-02-27 20:50:43 /api/price-feed/quotes ............................................................... ~ 1.35ms
  2026-02-27 20:50:45 /api/price-feed/quotes .............................................................. ~ 23.60ms
  2026-02-27 20:50:46 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 20:50:48 /api/price-feed/quotes ............................................................. ~ 504.34ms
  2026-02-27 20:50:50 /api/price-feed/quotes ............................................................. ~ 503.23ms
  2026-02-27 20:50:51 /api/price-feed/quotes ............................................................. ~ 501.49ms
  2026-02-27 20:50:53 /api/price-feed/quotes ............................................................. ~ 502.25ms
  2026-02-27 20:50:54 /api/price-feed/quotes ............................................................. ~ 503.40ms
  2026-02-27 20:50:56 /api/price-feed/quotes ................................................................... ~ 1s
  2026-02-27 20:50:57 /api/price-feed/quotes ............................................................... ~ 0.17ms
  2026-02-27 20:50:59 /api/price-feed/quotes ............................................................... ~ 0.37ms
  2026-02-27 20:51:00 /api/price-feed/quotes ............................................................... ~ 0.54ms
  2026-02-27 20:51:02 /api/price-feed/quotes ............................................................... ~ 0.35ms
  2026-02-27 20:51:03 /api/price-feed/quotes ............................................................... ~ 0.70ms
  2026-02-27 20:51:05 /api/price-feed/quotes ............................................................... ~ 0.34ms
  2026-02-27 20:51:06 /api/price-feed/quotes ............................................................... ~ 0.34ms
  2026-02-27 20:51:07 /api/price-feed/quotes ............................................................... ~ 0.56ms
  2026-02-27 20:51:08 /api/price-feed/quotes ............................................................... ~ 0.31ms
  2026-02-27 20:51:10 /api/price-feed/quotes ............................................................... ~ 1.05ms
  2026-02-27 20:51:11 /api/price-feed/quotes ............................................................... ~ 0.64ms
