
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-02-28 13:29:40 /api/trades ........................................................................ ~ 505.91ms
  2026-02-28 13:29:40 /api/missed-trades ................................................................. ~ 577.02ms
  2026-02-28 13:30:40 /api/analytics/dashboard-summary ................................................... ~ 501.11ms
  2026-02-28 13:30:40 /api/trades .......................................................................... ~ 0.23ms
  2026-02-28 13:30:40 /api/missed-trades ................................................................. ~ 560.51ms
  2026-02-28 13:31:40 /api/analytics/dashboard-summary ................................................... ~ 501.73ms
  2026-02-28 13:31:40 /api/trades .......................................................................... ~ 0.40ms
  2026-02-28 13:31:40 /api/missed-trades .................................................................. ~ 45.59ms
  2026-02-28 13:32:40 /api/analytics/dashboard-summary ................................................... ~ 501.30ms
  2026-02-28 13:32:40 /api/trades .......................................................................... ~ 0.24ms
  2026-02-28 13:32:40 /api/missed-trades .................................................................. ~ 51.05ms
  2026-02-28 13:33:40 /api/analytics/dashboard-summary ................................................... ~ 502.66ms
  2026-02-28 13:33:40 /api/trades ........................................................................ ~ 511.69ms
  2026-02-28 13:33:40 /api/missed-trades ................................................................. ~ 567.39ms
  2026-02-28 13:34:40 /api/analytics/dashboard-summary ................................................... ~ 515.08ms
  2026-02-28 13:34:40 /api/trades .......................................................................... ~ 0.35ms
  2026-02-28 13:34:40 /api/missed-trades ................................................................. ~ 561.25ms
  2026-02-28 13:35:40 /api/analytics/dashboard-summary ................................................... ~ 501.52ms
  2026-02-28 13:35:40 /api/trades .............................................................................. ~ 1s
  2026-02-28 13:35:40 /api/missed-trades ................................................................. ~ 574.52ms
  2026-02-28 13:36:40 /api/analytics/dashboard-summary ..................................................... ~ 0.79ms
  2026-02-28 13:36:40 /api/trades ........................................................................ ~ 502.32ms
  2026-02-28 13:36:40 /api/missed-trades ................................................................. ~ 555.34ms
  2026-02-28 13:37:40 /api/analytics/dashboard-summary ................................................... ~ 501.60ms
  2026-02-28 13:37:40 /api/trades .......................................................................... ~ 0.37ms
  2026-02-28 13:37:40 /api/missed-trades ................................................................. ~ 545.73ms
  2026-02-28 13:38:40 /api/analytics/dashboard-summary ................................................... ~ 516.33ms
  2026-02-28 13:38:40 /api/trades .......................................................................... ~ 0.43ms
  2026-02-28 13:38:40 /api/missed-trades .................................................................. ~ 43.22ms
  2026-02-28 13:39:40 /api/analytics/dashboard-summary ................................................... ~ 503.58ms
  2026-02-28 13:39:40 /api/trades ........................................................................ ~ 504.96ms
  2026-02-28 13:39:40 /api/missed-trades ................................................................. ~ 536.10ms
  2026-02-28 13:40:40 /api/analytics/dashboard-summary ..................................................... ~ 0.46ms
  2026-02-28 13:40:40 /api/trades ........................................................................ ~ 506.69ms
  2026-02-28 13:40:40 /api/missed-trades ................................................................. ~ 554.28ms
  2026-02-28 13:41:40 /api/analytics/dashboard-summary ................................................... ~ 513.68ms
  2026-02-28 13:41:40 /api/trades .......................................................................... ~ 0.22ms
  2026-02-28 13:41:40 /api/missed-trades ................................................................. ~ 556.21ms
  2026-02-28 13:42:40 /api/analytics/dashboard-summary ................................................... ~ 501.61ms
  2026-02-28 13:42:40 /api/trades .......................................................................... ~ 0.33ms
  2026-02-28 13:42:40 /api/missed-trades .................................................................. ~ 48.37ms
  2026-02-28 13:43:40 /api/analytics/dashboard-summary ................................................... ~ 502.21ms
  2026-02-28 13:43:40 /api/trades ........................................................................ ~ 506.53ms
  2026-02-28 13:43:40 /api/missed-trades ................................................................. ~ 541.29ms
  2026-02-28 13:44:40 /api/analytics/dashboard-summary ..................................................... ~ 0.42ms
  2026-02-28 13:44:40 /api/trades ........................................................................ ~ 504.89ms
  2026-02-28 13:44:40 /api/missed-trades ................................................................. ~ 564.68ms
  2026-02-28 13:45:40 /api/analytics/dashboard-summary ................................................... ~ 501.88ms
  2026-02-28 13:45:40 /api/trades .......................................................................... ~ 0.59ms
  2026-02-28 13:45:40 /api/missed-trades .................................................................. ~ 33.15ms
  2026-02-28 13:46:40 /api/analytics/dashboard-summary ................................................... ~ 514.77ms
  2026-02-28 13:46:40 /api/trades .......................................................................... ~ 0.37ms
  2026-02-28 13:46:40 /api/missed-trades .................................................................. ~ 36.88ms
  2026-02-28 13:47:40 /api/analytics/dashboard-summary ................................................... ~ 501.23ms
  2026-02-28 13:47:40 /api/trades .......................................................................... ~ 0.35ms
  2026-02-28 13:47:40 /api/missed-trades ................................................................. ~ 556.61ms
  2026-02-28 13:48:40 /api/analytics/dashboard-summary ................................................... ~ 502.02ms
  2026-02-28 13:48:40 /api/trades .......................................................................... ~ 0.21ms
  2026-02-28 13:48:40 /api/missed-trades ................................................................. ~ 531.98ms
  2026-02-28 13:49:40 /api/analytics/dashboard-summary ................................................... ~ 502.26ms
  2026-02-28 13:49:40 /api/trades ........................................................................ ~ 536.92ms
  2026-02-28 13:49:40 /api/missed-trades .................................................................. ~ 48.43ms
  2026-02-28 13:50:40 /api/analytics/dashboard-summary ..................................................... ~ 0.57ms
  2026-02-28 13:50:40 /api/trades ........................................................................ ~ 505.01ms
  2026-02-28 13:50:40 /api/missed-trades ................................................................. ~ 555.02ms
  2026-02-28 13:51:40 /api/analytics/dashboard-summary ................................................... ~ 501.02ms
  2026-02-28 13:51:40 /api/trades .......................................................................... ~ 0.33ms
  2026-02-28 13:51:40 /api/missed-trades ................................................................. ~ 574.84ms
  2026-02-28 13:52:40 /api/analytics/dashboard-summary ................................................... ~ 516.51ms
  2026-02-28 13:52:40 /api/trades ........................................................................ ~ 549.32ms
  2026-02-28 13:52:40 /api/missed-trades .................................................................. ~ 39.26ms
  2026-02-28 13:53:40 /api/analytics/dashboard-summary ................................................... ~ 515.85ms
  2026-02-28 13:53:40 /api/trades .......................................................................... ~ 0.29ms
  2026-02-28 13:53:40 /api/missed-trades ................................................................. ~ 535.92ms
  2026-02-28 13:54:40 /api/analytics/dashboard-summary ................................................... ~ 504.15ms
  2026-02-28 13:54:40 /api/trades .......................................................................... ~ 0.30ms
  2026-02-28 13:54:40 /api/missed-trades ................................................................. ~ 553.52ms
  2026-02-28 13:55:40 /api/analytics/dashboard-summary ................................................... ~ 504.94ms
  2026-02-28 13:55:40 /api/trades .......................................................................... ~ 0.27ms
  2026-02-28 13:55:40 /api/missed-trades ................................................................. ~ 536.78ms
  2026-02-28 13:56:40 /api/analytics/dashboard-summary ................................................... ~ 504.55ms
  2026-02-28 13:56:40 /api/trades ........................................................................ ~ 524.81ms
  2026-02-28 13:56:40 /api/missed-trades .................................................................. ~ 30.73ms
  2026-02-28 13:57:40 /api/analytics/dashboard-summary ................................................... ~ 502.01ms
  2026-02-28 13:57:40 /api/trades .......................................................................... ~ 0.31ms
  2026-02-28 13:57:40 /api/missed-trades ................................................................. ~ 548.00ms
  2026-02-28 13:58:40 /api/analytics/dashboard-summary ................................................... ~ 505.13ms
  2026-02-28 13:58:40 /api/trades ........................................................................ ~ 527.30ms
  2026-02-28 13:58:40 /api/missed-trades ................................................................. ~ 545.01ms
  2026-02-28 13:59:40 /api/analytics/dashboard-summary ................................................... ~ 504.86ms
  2026-02-28 13:59:40 /api/trades .......................................................................... ~ 0.51ms
  2026-02-28 13:59:40 /api/missed-trades ................................................................. ~ 553.82ms
  2026-02-28 14:00:40 /api/analytics/dashboard-summary ..................................................... ~ 0.30ms
  2026-02-28 14:00:40 /api/trades ........................................................................ ~ 497.80ms
  2026-02-28 14:00:40 /api/missed-trades ................................................................. ~ 552.89ms
  2026-02-28 14:01:40 /api/analytics/dashboard-summary ................................................... ~ 504.59ms
  2026-02-28 14:01:40 /api/trades ........................................................................ ~ 538.94ms
  2026-02-28 14:01:40 /api/missed-trades .................................................................. ~ 57.02ms
  2026-02-28 14:02:40 /api/analytics/dashboard-summary ..................................................... ~ 0.61ms
  2026-02-28 14:02:40 /api/trades ........................................................................ ~ 491.81ms
  2026-02-28 14:02:40 /api/missed-trades ................................................................. ~ 530.82ms
  2026-02-28 14:03:40 /api/analytics/dashboard-summary ................................................... ~ 504.50ms
  2026-02-28 14:03:40 /api/trades .......................................................................... ~ 0.21ms
  2026-02-28 14:03:40 /api/missed-trades .................................................................. ~ 69.77ms
  2026-02-28 14:04:40 /api/analytics/dashboard-summary ................................................... ~ 505.78ms
  2026-02-28 14:04:40 /api/trades .............................................................................. ~ 1s
  2026-02-28 14:04:40 /api/missed-trades ................................................................. ~ 540.75ms
  2026-02-28 14:05:40 /api/analytics/dashboard-summary ................................................... ~ 504.27ms
  2026-02-28 14:05:40 /api/trades ........................................................................ ~ 502.85ms
  2026-02-28 14:05:40 /api/missed-trades ................................................................. ~ 553.36ms
  2026-02-28 14:06:40 /api/analytics/dashboard-summary ................................................... ~ 504.42ms
  2026-02-28 14:06:40 /api/trades ........................................................................ ~ 548.50ms
  2026-02-28 14:06:40 /api/missed-trades ................................................................. ~ 522.04ms
  2026-02-28 14:07:40 /api/analytics/dashboard-summary ................................................... ~ 503.56ms
  2026-02-28 14:07:40 /api/trades .............................................................................. ~ 1s
  2026-02-28 14:07:40 /api/missed-trades ................................................................. ~ 580.17ms
  2026-02-28 14:08:40 /api/analytics/dashboard-summary ................................................... ~ 504.45ms
  2026-02-28 14:08:40 /api/trades .......................................................................... ~ 0.33ms
  2026-02-28 14:08:40 /api/missed-trades ................................................................. ~ 569.55ms
  2026-02-28 14:09:40 /api/analytics/dashboard-summary ................................................... ~ 504.89ms
  2026-02-28 14:09:40 /api/trades ........................................................................ ~ 503.09ms
  2026-02-28 14:09:40 /api/missed-trades ................................................................. ~ 551.53ms
  2026-02-28 14:10:40 /api/analytics/dashboard-summary ................................................... ~ 503.42ms
  2026-02-28 14:10:40 /api/trades .......................................................................... ~ 0.31ms
  2026-02-28 14:10:40 /api/missed-trades ................................................................. ~ 533.49ms
  2026-02-28 14:11:40 /api/analytics/dashboard-summary ................................................... ~ 503.25ms
  2026-02-28 14:11:40 /api/trades .......................................................................... ~ 0.31ms
  2026-02-28 14:11:40 /api/missed-trades ................................................................. ~ 547.50ms
  2026-02-28 14:12:40 /api/analytics/dashboard-summary ................................................... ~ 504.06ms
  2026-02-28 14:12:40 /api/trades .......................................................................... ~ 0.31ms
  2026-02-28 14:12:40 /api/missed-trades .................................................................. ~ 48.68ms
  2026-02-28 14:13:40 /api/analytics/dashboard-summary ................................................... ~ 504.60ms
  2026-02-28 14:13:40 /api/trades .......................................................................... ~ 0.20ms
  2026-02-28 14:13:40 /api/missed-trades ................................................................. ~ 543.07ms
  2026-02-28 14:14:40 /api/analytics/dashboard-summary ..................................................... ~ 0.31ms
  2026-02-28 14:14:40 /api/trades ........................................................................ ~ 498.56ms
  2026-02-28 14:14:40 /api/missed-trades ................................................................. ~ 545.64ms
  2026-02-28 14:15:40 /api/analytics/dashboard-summary ................................................... ~ 503.26ms
  2026-02-28 14:15:40 /api/trades .......................................................................... ~ 0.23ms
  2026-02-28 14:15:40 /api/missed-trades ................................................................. ~ 551.69ms
  2026-02-28 14:16:40 /api/analytics/dashboard-summary ..................................................... ~ 0.38ms
  2026-02-28 14:16:40 /api/trades ........................................................................ ~ 521.72ms
  2026-02-28 14:16:40 /api/missed-trades ................................................................. ~ 553.68ms
  2026-02-28 14:17:40 /api/analytics/dashboard-summary ................................................... ~ 504.95ms
  2026-02-28 14:17:40 /api/trades .......................................................................... ~ 0.54ms
  2026-02-28 14:17:40 /api/missed-trades .................................................................. ~ 48.28ms
  2026-02-28 14:18:40 /api/analytics/dashboard-summary ................................................... ~ 504.36ms
  2026-02-28 14:18:40 /api/trades ........................................................................ ~ 492.50ms
  2026-02-28 14:18:40 /api/missed-trades ................................................................. ~ 522.84ms
  2026-02-28 14:19:40 /api/analytics/dashboard-summary ................................................... ~ 504.43ms
  2026-02-28 14:19:40 /api/trades ........................................................................ ~ 494.96ms
  2026-02-28 14:19:40 /api/missed-trades ................................................................. ~ 558.64ms
  2026-02-28 14:20:40 /api/analytics/dashboard-summary ................................................... ~ 504.88ms
  2026-02-28 14:20:40 /api/trades ........................................................................ ~ 530.40ms
  2026-02-28 14:20:40 /api/missed-trades ................................................................. ~ 541.66ms
  2026-02-28 14:21:40 /api/analytics/dashboard-summary ................................................... ~ 504.97ms
  2026-02-28 14:21:40 /api/trades ........................................................................ ~ 491.82ms
  2026-02-28 14:21:40 /api/missed-trades ................................................................. ~ 555.63ms
  2026-02-28 14:22:40 /api/analytics/dashboard-summary ................................................... ~ 502.86ms
  2026-02-28 14:22:40 /api/trades .......................................................................... ~ 0.40ms
  2026-02-28 14:22:40 /api/missed-trades ................................................................. ~ 554.68ms
  2026-02-28 14:23:40 /api/analytics/dashboard-summary ................................................... ~ 504.82ms
  2026-02-28 14:23:40 /api/trades ........................................................................ ~ 493.59ms
  2026-02-28 14:23:40 /api/missed-trades ................................................................. ~ 540.61ms
  2026-02-28 14:24:40 /api/analytics/dashboard-summary ..................................................... ~ 0.48ms
  2026-02-28 14:24:40 /api/trades ........................................................................ ~ 533.93ms
  2026-02-28 14:24:40 /api/missed-trades ................................................................. ~ 563.10ms
  2026-02-28 14:25:40 /api/analytics/dashboard-summary ................................................... ~ 501.97ms
  2026-02-28 14:25:40 /api/trades .......................................................................... ~ 0.21ms
  2026-02-28 14:25:40 /api/missed-trades ................................................................. ~ 547.81ms
  2026-02-28 14:26:40 /api/analytics/dashboard-summary ................................................... ~ 501.47ms
  2026-02-28 14:26:40 /api/trades ........................................................................ ~ 529.84ms
  2026-02-28 14:26:40 /api/missed-trades .................................................................. ~ 31.87ms
  2026-02-28 14:27:40 /api/analytics/dashboard-summary ................................................... ~ 516.18ms
  2026-02-28 14:27:40 /api/trades ........................................................................ ~ 511.47ms
  2026-02-28 14:27:40 /api/missed-trades ................................................................. ~ 565.10ms
  2026-02-28 14:28:40 /api/analytics/dashboard-summary ................................................... ~ 501.89ms
  2026-02-28 14:28:40 /api/trades .......................................................................... ~ 0.21ms
  2026-02-28 14:28:40 /api/missed-trades ................................................................. ~ 564.62ms
  2026-02-28 14:29:40 /api/analytics/dashboard-summary ................................................... ~ 515.85ms
  2026-02-28 14:29:40 /api/trades ........................................................................ ~ 514.04ms
  2026-02-28 14:29:40 /api/missed-trades ................................................................. ~ 560.97ms
  2026-02-28 14:30:40 /api/analytics/dashboard-summary ..................................................... ~ 0.69ms
  2026-02-28 14:30:40 /api/trades ........................................................................ ~ 521.97ms
  2026-02-28 14:30:40 /api/missed-trades ................................................................. ~ 581.67ms
  2026-02-28 14:31:40 /api/analytics/dashboard-summary ................................................... ~ 513.27ms
  2026-02-28 14:31:40 /api/trades ........................................................................ ~ 537.03ms
  2026-02-28 14:31:40 /api/missed-trades .................................................................. ~ 29.86ms
  2026-02-28 14:32:40 /api/analytics/dashboard-summary ................................................... ~ 501.62ms
  2026-02-28 14:32:40 /api/trades ........................................................................ ~ 535.73ms
  2026-02-28 14:32:40 /api/missed-trades .................................................................. ~ 60.35ms
  2026-02-28 14:33:40 /api/analytics/dashboard-summary ................................................... ~ 508.58ms
  2026-02-28 14:33:40 /api/trades ........................................................................ ~ 507.37ms
  2026-02-28 14:33:40 /api/missed-trades ................................................................. ~ 553.50ms
  2026-02-28 14:34:40 /api/analytics/dashboard-summary ................................................... ~ 504.49ms
  2026-02-28 14:34:40 /api/trades .......................................................................... ~ 0.31ms
  2026-02-28 14:34:40 /api/missed-trades ................................................................. ~ 554.38ms
  2026-02-28 14:35:40 /api/analytics/dashboard-summary ................................................... ~ 508.62ms
  2026-02-28 14:35:40 /api/trades .......................................................................... ~ 0.36ms
  2026-02-28 14:35:40 /api/missed-trades ................................................................. ~ 555.17ms
  2026-02-28 14:36:40 /api/analytics/dashboard-summary ..................................................... ~ 0.63ms
  2026-02-28 14:36:40 /api/trades ........................................................................ ~ 505.55ms
  2026-02-28 14:36:40 /api/missed-trades ................................................................. ~ 547.80ms
  2026-02-28 14:37:40 /api/analytics/dashboard-summary ................................................... ~ 515.52ms
  2026-02-28 14:37:40 /api/trades .......................................................................... ~ 0.47ms
  2026-02-28 14:37:40 /api/missed-trades ................................................................. ~ 537.21ms
  2026-02-28 14:38:40 /api/analytics/dashboard-summary ................................................... ~ 500.81ms
  2026-02-28 14:38:40 /api/trades ........................................................................ ~ 521.15ms
  2026-02-28 14:38:40 /api/missed-trades ................................................................. ~ 531.02ms
  2026-02-28 14:39:40 /api/analytics/dashboard-summary ................................................... ~ 501.60ms
  2026-02-28 14:39:40 /api/trades ........................................................................ ~ 508.95ms
  2026-02-28 14:39:40 /api/missed-trades ................................................................. ~ 549.20ms
  2026-02-28 14:40:40 /api/analytics/dashboard-summary ..................................................... ~ 0.69ms
  2026-02-28 14:40:40 /api/trades ......................................................................... ~ 41.95ms
  2026-02-28 14:40:40 /api/missed-trades ................................................................. ~ 569.44ms
  2026-02-28 14:41:40 /api/analytics/dashboard-summary ................................................... ~ 516.06ms
  2026-02-28 14:41:40 /api/trades .......................................................................... ~ 0.23ms
  2026-02-28 14:41:40 /api/missed-trades ................................................................. ~ 540.56ms
  2026-02-28 14:42:40 /api/analytics/dashboard-summary ................................................... ~ 501.72ms
  2026-02-28 14:42:40 /api/trades ........................................................................ ~ 525.82ms
  2026-02-28 14:42:40 /api/missed-trades ................................................................. ~ 550.05ms
  2026-02-28 14:43:40 /api/analytics/dashboard-summary ................................................... ~ 516.02ms
  2026-02-28 14:43:40 /api/trades ........................................................................ ~ 503.49ms
  2026-02-28 14:43:40 /api/missed-trades ................................................................. ~ 553.81ms
  2026-02-28 14:44:40 /api/analytics/dashboard-summary ................................................... ~ 501.46ms
  2026-02-28 14:44:40 /api/trades ........................................................................ ~ 517.72ms
  2026-02-28 14:44:40 /api/missed-trades ................................................................. ~ 547.68ms
  2026-02-28 14:45:40 /api/analytics/dashboard-summary ................................................... ~ 511.33ms
  2026-02-28 14:45:40 /api/trades ........................................................................ ~ 536.06ms
  2026-02-28 14:45:40 /api/missed-trades ................................................................. ~ 532.45ms
  2026-02-28 14:46:40 /api/analytics/dashboard-summary ................................................... ~ 515.51ms
  2026-02-28 14:46:40 /api/trades .......................................................................... ~ 0.36ms
  2026-02-28 14:46:40 /api/missed-trades .................................................................. ~ 50.64ms
  2026-02-28 14:47:40 /api/analytics/dashboard-summary ................................................... ~ 505.14ms
  2026-02-28 14:47:40 /api/trades ........................................................................ ~ 503.35ms
  2026-02-28 14:47:40 /api/missed-trades ................................................................. ~ 558.56ms
  2026-02-28 14:48:40 /api/analytics/dashboard-summary ................................................... ~ 514.64ms
  2026-02-28 14:48:40 /api/trades .......................................................................... ~ 0.24ms
  2026-02-28 14:48:40 /api/missed-trades ................................................................. ~ 560.89ms
  2026-02-28 14:49:40 /api/analytics/dashboard-summary ................................................... ~ 514.64ms
  2026-02-28 14:49:40 /api/trades .......................................................................... ~ 0.32ms
  2026-02-28 14:49:40 /api/missed-trades .................................................................. ~ 34.75ms
  2026-02-28 14:50:40 /api/analytics/dashboard-summary ..................................................... ~ 0.55ms
  2026-02-28 14:50:40 /api/trades ........................................................................ ~ 515.62ms
  2026-02-28 14:50:40 /api/missed-trades ................................................................. ~ 562.22ms
  2026-02-28 14:51:40 /api/analytics/dashboard-summary ................................................... ~ 504.04ms
  2026-02-28 14:51:40 /api/trades ........................................................................ ~ 529.56ms
  2026-02-28 14:51:40 /api/missed-trades ................................................................. ~ 556.32ms
  2026-02-28 14:52:40 /api/analytics/dashboard-summary ................................................... ~ 515.41ms
  2026-02-28 14:52:40 /api/trades .......................................................................... ~ 0.28ms
  2026-02-28 14:52:40 /api/missed-trades ................................................................. ~ 552.62ms
  2026-02-28 14:53:40 /api/analytics/dashboard-summary ................................................... ~ 516.17ms
  2026-02-28 14:53:40 /api/trades ........................................................................ ~ 515.45ms
  2026-02-28 14:53:40 /api/missed-trades ................................................................. ~ 545.52ms
  2026-02-28 14:54:40 /api/analytics/dashboard-summary ..................................................... ~ 0.34ms
  2026-02-28 14:54:40 /api/trades ........................................................................ ~ 535.26ms
  2026-02-28 14:54:40 /api/missed-trades ................................................................. ~ 581.00ms
  2026-02-28 14:55:40 /api/analytics/dashboard-summary ................................................... ~ 500.52ms
  2026-02-28 14:55:40 /api/trades ........................................................................ ~ 537.09ms
  2026-02-28 14:55:40 /api/missed-trades ................................................................. ~ 574.89ms
  2026-02-28 14:56:40 /api/analytics/dashboard-summary ................................................... ~ 501.43ms
  2026-02-28 14:56:40 /api/trades .......................................................................... ~ 0.37ms
  2026-02-28 14:56:40 /api/missed-trades .................................................................. ~ 52.19ms
  2026-02-28 14:57:40 /api/analytics/dashboard-summary ................................................... ~ 502.77ms
  2026-02-28 14:57:40 /api/trades ........................................................................ ~ 538.50ms
  2026-02-28 14:57:40 /api/missed-trades ................................................................. ~ 546.08ms
  2026-02-28 14:58:40 /api/analytics/dashboard-summary ................................................... ~ 515.30ms
  2026-02-28 14:58:40 /api/trades ........................................................................ ~ 553.33ms
  2026-02-28 14:58:40 /api/missed-trades ................................................................. ~ 546.45ms
  2026-02-28 14:59:40 /api/analytics/dashboard-summary ................................................... ~ 501.74ms
  2026-02-28 14:59:40 /api/trades ........................................................................ ~ 502.92ms
  2026-02-28 14:59:40 /api/missed-trades ................................................................. ~ 551.02ms
  2026-02-28 15:00:40 /api/analytics/dashboard-summary ..................................................... ~ 0.42ms
  2026-02-28 15:00:40 /api/trades ........................................................................ ~ 512.70ms
  2026-02-28 15:00:40 /api/missed-trades ................................................................. ~ 574.19ms
  2026-02-28 15:01:40 /api/analytics/dashboard-summary ..................................................... ~ 0.54ms
  2026-02-28 15:01:40 /api/trades ........................................................................ ~ 528.67ms
  2026-02-28 15:01:40 /api/missed-trades ................................................................. ~ 561.37ms
  2026-02-28 15:02:40 /api/analytics/dashboard-summary ................................................... ~ 502.02ms
  2026-02-28 15:02:40 /api/trades .......................................................................... ~ 0.47ms
  2026-02-28 15:02:40 /api/missed-trades .................................................................. ~ 50.49ms
  2026-02-28 15:03:40 /api/analytics/dashboard-summary ................................................... ~ 505.21ms
  2026-02-28 15:03:40 /api/trades .......................................................................... ~ 0.23ms
  2026-02-28 15:03:40 /api/missed-trades ................................................................. ~ 544.18ms
  2026-02-28 15:04:40 /api/analytics/dashboard-summary ................................................... ~ 501.18ms
  2026-02-28 15:04:40 /api/trades .......................................................................... ~ 0.20ms
  2026-02-28 15:04:40 /api/missed-trades ................................................................. ~ 544.90ms
  2026-02-28 15:05:40 /api/analytics/dashboard-summary ................................................... ~ 502.55ms
  2026-02-28 15:05:40 /api/trades .......................................................................... ~ 0.32ms
  2026-02-28 15:05:40 /api/missed-trades .................................................................. ~ 39.16ms
  2026-02-28 15:06:40 /api/analytics/dashboard-summary ................................................... ~ 501.54ms
  2026-02-28 15:06:40 /api/trades ........................................................................ ~ 529.64ms
  2026-02-28 15:06:40 /api/missed-trades .................................................................. ~ 48.61ms
  2026-02-28 15:07:40 /api/analytics/dashboard-summary ................................................... ~ 500.74ms
  2026-02-28 15:07:40 /api/trades .......................................................................... ~ 0.21ms
  2026-02-28 15:07:40 /api/missed-trades ................................................................. ~ 561.12ms
  2026-02-28 15:08:40 /api/analytics/dashboard-summary ................................................... ~ 501.52ms
  2026-02-28 15:08:40 /api/trades .......................................................................... ~ 0.37ms
  2026-02-28 15:08:40 /api/missed-trades .................................................................. ~ 38.99ms
  2026-02-28 15:09:40 /api/analytics/dashboard-summary ..................................................... ~ 0.44ms
  2026-02-28 15:09:40 /api/trades ........................................................................ ~ 505.36ms
  2026-02-28 15:09:40 /api/missed-trades ................................................................. ~ 553.71ms
  2026-02-28 15:10:40 /api/analytics/dashboard-summary ..................................................... ~ 0.58ms
  2026-02-28 15:10:40 /api/trades ........................................................................ ~ 511.19ms
  2026-02-28 15:10:40 /api/missed-trades ................................................................. ~ 560.72ms
  2026-02-28 15:11:40 /api/analytics/dashboard-summary ................................................... ~ 500.70ms
  2026-02-28 15:11:40 /api/trades ........................................................................ ~ 523.40ms
  2026-02-28 15:11:40 /api/missed-trades ................................................................. ~ 545.15ms
  2026-02-28 15:12:40 /api/analytics/dashboard-summary ................................................... ~ 503.30ms
  2026-02-28 15:12:40 /api/trades ........................................................................ ~ 537.04ms
  2026-02-28 15:12:40 /api/missed-trades .................................................................. ~ 54.37ms
  2026-02-28 15:13:40 /api/analytics/dashboard-summary ................................................... ~ 501.92ms
  2026-02-28 15:13:40 /api/trades ........................................................................ ~ 510.55ms
  2026-02-28 15:13:40 /api/missed-trades ................................................................. ~ 553.97ms
  2026-02-28 15:14:40 /api/analytics/dashboard-summary ..................................................... ~ 0.36ms
  2026-02-28 15:14:40 /api/trades ........................................................................ ~ 513.40ms
  2026-02-28 15:14:40 /api/missed-trades ................................................................. ~ 575.30ms
  2026-02-28 15:15:40 /api/analytics/dashboard-summary ................................................... ~ 514.46ms
  2026-02-28 15:15:40 /api/trades .......................................................................... ~ 0.37ms
  2026-02-28 15:15:40 /api/missed-trades ................................................................. ~ 549.41ms
  2026-02-28 15:16:40 /api/analytics/dashboard-summary ................................................... ~ 515.44ms
  2026-02-28 15:16:40 /api/trades ........................................................................ ~ 548.61ms
  2026-02-28 15:16:40 /api/missed-trades .................................................................. ~ 41.08ms
  2026-02-28 15:17:40 /api/analytics/dashboard-summary ................................................... ~ 514.48ms
  2026-02-28 15:17:40 /api/trades ........................................................................ ~ 501.38ms
  2026-02-28 15:17:40 /api/missed-trades ................................................................. ~ 558.51ms
  2026-02-28 15:18:40 /api/analytics/dashboard-summary ................................................... ~ 530.59ms
  2026-02-28 15:18:40 /api/trades .......................................................................... ~ 0.31ms
  2026-02-28 15:18:40 /api/missed-trades ................................................................. ~ 550.38ms
  2026-02-28 15:19:40 /api/analytics/dashboard-summary ................................................... ~ 515.38ms
  2026-02-28 15:19:40 /api/trades ........................................................................ ~ 548.18ms
  2026-02-28 15:19:40 /api/missed-trades .................................................................. ~ 44.16ms
  2026-02-28 15:20:40 /api/analytics/dashboard-summary ..................................................... ~ 0.38ms
  2026-02-28 15:20:40 /api/trades ........................................................................ ~ 505.42ms
  2026-02-28 15:20:40 /api/missed-trades ................................................................. ~ 558.23ms
  2026-02-28 15:21:40 /api/analytics/dashboard-summary ................................................... ~ 500.79ms
  2026-02-28 15:21:40 /api/trades ........................................................................ ~ 518.05ms
  2026-02-28 15:21:40 /api/missed-trades ................................................................. ~ 547.56ms
  2026-02-28 15:22:40 /api/analytics/dashboard-summary ................................................... ~ 514.73ms
  2026-02-28 15:22:40 /api/trades .......................................................................... ~ 0.21ms
  2026-02-28 15:22:40 /api/missed-trades ................................................................. ~ 555.66ms
  2026-02-28 15:23:40 /api/analytics/dashboard-summary ................................................... ~ 501.20ms
  2026-02-28 15:23:40 /api/trades .............................................................................. ~ 1s
  2026-02-28 15:23:40 /api/missed-trades ................................................................. ~ 567.18ms
  2026-02-28 15:24:40 /api/analytics/dashboard-summary ..................................................... ~ 0.56ms
  2026-02-28 15:24:40 /api/trades .......................................................................... ~ 0.20ms
  2026-02-28 15:24:40 /api/missed-trades ................................................................. ~ 546.09ms
  2026-02-28 15:25:40 /api/analytics/dashboard-summary ................................................... ~ 502.24ms
  2026-02-28 15:25:40 /api/trades ........................................................................ ~ 537.79ms
  2026-02-28 15:25:40 /api/missed-trades .................................................................. ~ 31.38ms
  2026-02-28 15:26:40 /api/analytics/dashboard-summary ................................................... ~ 502.85ms
  2026-02-28 15:26:40 /api/trades .......................................................................... ~ 0.41ms
  2026-02-28 15:26:40 /api/missed-trades .................................................................. ~ 43.71ms
  2026-02-28 15:27:40 /api/analytics/dashboard-summary ................................................... ~ 507.97ms
  2026-02-28 15:27:40 /api/trades ........................................................................ ~ 512.66ms
  2026-02-28 15:27:40 /api/missed-trades ................................................................. ~ 564.30ms
  2026-02-28 15:28:40 /api/analytics/dashboard-summary ..................................................... ~ 0.39ms
